code_insee;ville_1;ville_2;similarité
02008;AIZY-JOUY;JOUY;61.53846153846154
02008;AIZY;AIZY JOUY;61.53846153846154
02008;AIZY;AIZY  JOUY;57.14285714285714
02008;AIZY;JOUY;25.0
02008;AIZY JOUY;AIZY  JOUY;94.73684210526316
02008;AIZY JOUY;JOUY;61.53846153846154
02008;AIZY  JOUY;JOUY;57.14285714285714
02014;AMIGNY-ROUY;AMIGNY ROUY;90.9090909090909
02017;ANGUILCOURT-LE-SART;ANGUILCOURT LE SART;89.47368421052632
02018;ANIZY-LE-GRAND;ANIZY-LE-CHATEAU;66.66666666666667
02018;ANIZY-LE-GRAND;ANIZY LE CHATEAU;53.333333333333336
02018;ANIZY-LE-CHATEAU;ANIZY LE CHATEAU;87.5
02020;ANY-MARTIN-RIEUX;ANY MARTIN RIEUX;87.5
02022;ARCY-SAINTE-RESTITUE;ARCY SAINTE RESTITUE;90.0
02022;ARCY-SAINTE-RESTITUE;ARCY STE RESTITUE;81.08108108108108
02022;ARCY-SAINTE-RESTITUE;BRANGES;37.03703703703704
02022;ARCY SAINTE RESTITUE;ARCY STE RESTITUE;91.89189189189189
02022;ARCY SAINTE RESTITUE;BRANGES;37.03703703703704
02022;ARCY STE RESTITUE;BRANGES;25.0
02023;ARMENTIERES-SUR-OURCQ;ARMENTIERES SUR OURCQ;90.47619047619048
02027;ASSIS-SUR-SERRE;ASSIS SUR SERRE;86.66666666666667
02028;ATHIES-SOUS-LAON;ATHIES SOUS LAON;87.5
02028;ATHIES-SOUS-LAON;ATHIES SUR LAON;77.41935483870968
02028;ATHIES-SOUS-LAON;A ATHIES SOUS LAON;82.35294117647058
02028;ATHIES SOUS LAON;ATHIES SUR LAON;90.32258064516128
02028;ATHIES SOUS LAON;A ATHIES SOUS LAON;94.11764705882352
02028;ATHIES SUR LAON;A ATHIES SOUS LAON;84.84848484848484
02030;AUBENCHEUL-AUX-BOIS;AUBENCHEUL AUX BOIS;89.47368421052632
02030;AUBENCHEUL-AUX-BOIS;AUBENCHEUL AU BOIS;86.48648648648648
02030;AUBENCHEUL AUX BOIS;AUBENCHEUL AU BOIS;97.2972972972973
02031;AUBENTON;A AUBENTON;88.88888888888889
02032;AUBIGNY-AUX-KAISNES;AUBIGNY AUX KAISNES;89.47368421052632
02032;AUBIGNY-AUX-KAISNES;AUBIGNY;53.84615384615385
02032;AUBIGNY AUX KAISNES;AUBIGNY;53.84615384615385
02033;AUBIGNY-EN-LAONNOIS;AUBIGNY EN LAONNOIS;89.47368421052632
02037;AULNOIS-SOUS-LAON;AULNOIS SOUS LAON;88.23529411764706
02037;AULNOIS-SOUS-LAON;AULNOIS SUR LAON;78.78787878787878
02037;AULNOIS SOUS LAON;AULNOIS SUR LAON;90.9090909090909
02038;LES AUTELS;AUTELS(LES);57.14285714285714
02038;LES AUTELS;AUTELS;75.0
02038;AUTELS(LES);AUTELS;70.58823529411764
02042;AZY-SUR-MARNE;AZY SUR MARNE;84.61538461538461
02046;BARENTON-BUGNY;BARENTON BUGNY;92.85714285714286
02047;BARENTON-CEL;BARENTON CEL;91.66666666666666
02048;BARENTON-SUR-SERRE;BARENTON SUR SERRE;88.88888888888889
02049;BARISIS-AUX-BOIS;BARISIS;60.86956521739131
02049;BARISIS-AUX-BOIS;BARISIS AUX BOIS;87.5
02049;BARISIS-AUX-BOIS;BARISIS AU BOIS;83.87096774193549
02049;BARISIS;BARISIS AUX BOIS;60.86956521739131
02049;BARISIS;BARISIS AU BOIS;63.63636363636363
02049;BARISIS AUX BOIS;BARISIS AU BOIS;96.7741935483871
02050;BARZY-EN-THIERACHE;BARZY EN THIERACHE;88.88888888888889
02050;BARZY-EN-THIERACHE;BARZY;43.47826086956522
02050;BARZY EN THIERACHE;BARZY;43.47826086956522
02051;BARZY-SUR-MARNE;BARZY SUR MARNE;86.66666666666667
02052;BASSOLES-AULERS;BASSOLES AULERS;93.33333333333333
02053;VALLEES EN CHAMPAGNE;BAULNE-EN-BRIE;35.29411764705882
02053;VALLEES EN CHAMPAGNE;BAULNE EN BRIE;47.05882352941176
02053;BAULNE-EN-BRIE;BAULNE EN BRIE;85.71428571428572
02054;BAZOCHES-ET-SAINT-THIBAUT;BAZOCHES-SUR-VESLES;50.0
02054;BAZOCHES-ET-SAINT-THIBAUT;BAZOCHES-SUR-VESLE;51.162790697674424
02054;BAZOCHES-ET-SAINT-THIBAUT;BAZOCHES SUR VESLES;45.45454545454546
02054;BAZOCHES-ET-SAINT-THIBAUT;BAZOCHES SUR VESLE;46.51162790697675
02054;BAZOCHES-ET-SAINT-THIBAUT;BAZOCHES.SUR VESLES;45.45454545454546
02054;BAZOCHES-SUR-VESLES;BAZOCHES-SUR-VESLE;97.2972972972973
02054;BAZOCHES-SUR-VESLES;BAZOCHES SUR VESLES;89.47368421052632
02054;BAZOCHES-SUR-VESLES;BAZOCHES SUR VESLE;86.48648648648648
02054;BAZOCHES-SUR-VESLES;BAZOCHES.SUR VESLES;89.47368421052632
02054;BAZOCHES-SUR-VESLE;BAZOCHES SUR VESLES;86.48648648648648
02054;BAZOCHES-SUR-VESLE;BAZOCHES SUR VESLE;88.88888888888889
02054;BAZOCHES-SUR-VESLE;BAZOCHES.SUR VESLES;86.48648648648648
02054;BAZOCHES SUR VESLES;BAZOCHES SUR VESLE;97.2972972972973
02054;BAZOCHES SUR VESLES;BAZOCHES.SUR VESLES;94.73684210526316
02054;BAZOCHES SUR VESLE;BAZOCHES.SUR VESLES;91.89189189189189
02056;BEAUMONT-EN-BEINE;BEAUMONT EN BEINE;88.23529411764706
02060;BEAUVOIS-EN-VERMANDOIS;BEAUVOIS;53.333333333333336
02060;BEAUVOIS-EN-VERMANDOIS;BEAUVOIS EN VERMANDOIS;90.9090909090909
02060;BEAUVOIS;BEAUVOIS EN VERMANDOIS;53.333333333333336
02067;BERGUES-SUR-SAMBRE;BERGUES SUR SAMBRE;88.88888888888889
02071;BERNY-RIVIERE;BERNY RIVIERE;92.3076923076923
02073;BERRY-AU-BAC;BERRY AU BAC;83.33333333333334
02074;BERTAUCOURT-EPOURDON;BERTAUCOURT EPOURDON;95.0
02077;BERZY-LE-SEC;BERZY LE SEC;83.33333333333334
02080;BESNY-ET-LOIZY;BESNY ET LOIZY;85.71428571428572
02080;BESNY-ET-LOIZY;BESNY LOIZY;80.0
02080;BESNY ET LOIZY;BESNY LOIZY;88.0
02081;BETHANCOURT-EN-VAUX;BETHANCOURT EN VAUX;89.47368421052632
02084;BEZU-LE-GUERY;BEZU LE GUERY;84.61538461538461
02085;BEZU-SAINT-GERMAIN;BEZU SAINT GERMAIN;88.88888888888889
02089;BILLY-SUR-AISNE;BILLY SUR AISNE;86.66666666666667
02090;BILLY-SUR-OURCQ;BILLY SUR OURCQ;86.66666666666667
02091;BLANZY-LES-FISMES;BLANZY LES FISMES;88.23529411764706
02093;BLERANCOURT;BLERANCOURDELLE;76.92307692307692
02095;BOHAIN-EN-VERMANDOIS;BOHAIN;46.15384615384615
02095;BOHAIN-EN-VERMANDOIS;BOHAIN EN VERMANDOIS;90.0
02095;BOHAIN;BOHAIN EN VERMANDOIS;46.15384615384615
02096;BOIS-LES-PARGNY;BOIS LES PARGNY;86.66666666666667
02101;BOSMONT-SUR-SERRE;BOSMONT SUR SERRE;88.23529411764706
02102;BOUCONVILLE-VAUCLAIR;BOUCONVILLE VAUCLAIR;95.0
02102;BOUCONVILLE-VAUCLAIR;BOUCONVILLE VAUCLERC;85.0
02102;BOUCONVILLE-VAUCLAIR;BOUCONVILLE-VAUCLERC;90.0
02102;BOUCONVILLE VAUCLAIR;BOUCONVILLE VAUCLERC;90.0
02102;BOUCONVILLE VAUCLAIR;BOUCONVILLE-VAUCLERC;85.0
02102;BOUCONVILLE VAUCLERC;BOUCONVILLE-VAUCLERC;95.0
02106;BOURG-ET-COMIN;BOURG ET COMIN;85.71428571428572
02107;BOURGUIGNON-SOUS-COUCY;BOURGUIGNON SOUS COUCY;90.9090909090909
02108;BOURGUIGNON-SOUS-MONTBAVIN;BOURGUIGNON SOUS MONTBAVIN;92.3076923076923
02109;LA BOUTEILLE;BOUTEILLE(LA);72.0
02109;LA BOUTEILLE;BOUTEILLE;85.71428571428572
02109;BOUTEILLE(LA);BOUTEILLE;81.81818181818181
02111;BRANCOURT-EN-LAONNOIS;BRANCOURT EN LAONNOIS;90.47619047619048
02112;BRANCOURT-LE-GRAND;BRANCOURT LE GRAND;88.88888888888889
02115;BRAYE-EN-LAONNOIS;BRAYE EN LAONNOIS;88.23529411764706
02116;BRAYE-EN-THIERACHE;BRAYE EN THIERACHE;88.88888888888889
02117;BRAY-SAINT-CHRISTOPHE;BRAY SAINT-CHRISTOPHE;95.23809523809523
02117;BRAY-SAINT-CHRISTOPHE;BRAY SAINT CHRISTOPHE;90.47619047619048
02117;BRAY SAINT-CHRISTOPHE;BRAY SAINT CHRISTOPHE;95.23809523809523
02118;BRAYE;BRAYE-SOUS-CLAMECY;43.47826086956522
02118;BRAYE;BRAYE SOUS CLAMECY;43.47826086956522
02118;BRAYE-SOUS-CLAMECY;BRAYE SOUS CLAMECY;88.88888888888889
02123;BRISSAY-CHOIGNY;BRISSAY CHOIGNY;93.33333333333333
02124;BRISSY-HAMEGICOURT;BRISSY;50.0
02124;BRISSY-HAMEGICOURT;BRISSY HAMEGICOURT;94.44444444444444
02124;BRISSY-HAMEGICOURT;HAMEGICOURT;75.86206896551724
02124;BRISSY;BRISSY HAMEGICOURT;50.0
02124;BRISSY;HAMEGICOURT;11.764705882352944
02124;BRISSY HAMEGICOURT;HAMEGICOURT;75.86206896551724
02127;BRUYERES-SUR-FERE;BRUYERES SUR FERE;88.23529411764706
02128;BRUYERES-ET-MONTBERAULT;BRUYERES ET MONTBERAULT;91.30434782608697
02128;BRUYERES-ET-MONTBERAULT;BRUYERES-MONTBERAULT;93.02325581395348
02128;BRUYERES ET MONTBERAULT;BRUYERES-MONTBERAULT;88.37209302325581
02131;BUCY-LE-LONG;BUCY LE LONG;83.33333333333334
02132;BUCY-LES-CERNY;BUCY LES CERNY;85.71428571428572
02133;BUCY-LES-PIERREPONT;BUCY LES PIERREPONT;89.47368421052632
02137;BUSSIARES;A BUSSIARES;90.0
02139;CAILLOUEL-CREPIGNY;CAILLOUEL CREPIGNY;94.44444444444444
02140;CAMELIN;CAMELIN-ET-LE-FRESNE;51.85185185185186
02140;CAMELIN;CAMELIN ET LE FRESNE;51.85185185185186
02140;CAMELIN;CAMELIN  ET LE FRESNE;50.0
02140;CAMELIN;LOMBRAY;14.28571428571429
02140;CAMELIN-ET-LE-FRESNE;CAMELIN ET LE FRESNE;85.0
02140;CAMELIN-ET-LE-FRESNE;CAMELIN  ET LE FRESNE;82.92682926829268
02140;CAMELIN-ET-LE-FRESNE;LOMBRAY;14.814814814814813
02140;CAMELIN ET LE FRESNE;CAMELIN  ET LE FRESNE;97.5609756097561
02140;CAMELIN ET LE FRESNE;LOMBRAY;14.814814814814813
02140;CAMELIN  ET LE FRESNE;LOMBRAY;14.28571428571429
02141;LA CAPELLE;CAPELLE(LA);66.66666666666667
02141;LA CAPELLE;CAPELLE;82.35294117647058
02141;CAPELLE(LA);CAPELLE;77.77777777777779
02143;LE CATELET;CATELET(LE);66.66666666666667
02143;LE CATELET;CATELET;82.35294117647058
02143;CATELET(LE);CATELET;77.77777777777779
02146;CELLES-LES-CONDE;CELLES LES CONDE;87.5
02147;LA CELLE-SOUS-MONTMIRAIL;CELLE-SOUS-MONTMIRAIL(LA);85.71428571428572
02147;LA CELLE-SOUS-MONTMIRAIL;LA CELLE SOUS MONTMIRAIL;91.66666666666666
02147;LA CELLE-SOUS-MONTMIRAIL;CELLE-SOUS-MONTMIRAIL;93.33333333333333
02147;CELLE-SOUS-MONTMIRAIL(LA);LA CELLE SOUS MONTMIRAIL;77.55102040816327
02147;CELLE-SOUS-MONTMIRAIL(LA);CELLE-SOUS-MONTMIRAIL;91.30434782608697
02147;LA CELLE SOUS MONTMIRAIL;CELLE-SOUS-MONTMIRAIL;84.44444444444444
02148;CELLES-SUR-AISNE;CELLES SUR AISNE;87.5
02150;CERNY-EN-LAONNOIS;CERNY EN LAONNOIS;88.23529411764706
02151;CERNY-LES-BUCY;CERNY LES BUCY;85.71428571428572
02153;CESSIERES-SUZY;CESSIERES;78.26086956521739
02161;LA CHAPELLE-MONTHODON;CHAPELLE-MONTHODON(LA);83.72093023255813
02161;LA CHAPELLE-MONTHODON;LA CHAPELLE MONTHODON;95.23809523809523
02161;LA CHAPELLE-MONTHODON;CHAPELLE-MONTHODON;92.3076923076923
02161;CHAPELLE-MONTHODON(LA);LA CHAPELLE MONTHODON;79.06976744186046
02161;CHAPELLE-MONTHODON(LA);CHAPELLE-MONTHODON;90.0
02161;LA CHAPELLE MONTHODON;CHAPELLE-MONTHODON;87.17948717948718
02162;LA CHAPELLE-SUR-CHEZY;CHAPELLE-SUR-CHEZY(LA);83.72093023255813
02162;LA CHAPELLE-SUR-CHEZY;LA CHAPELLE SUR CHEZY;90.47619047619048
02162;LA CHAPELLE-SUR-CHEZY;CHAPELLE-SUR-CHEZY;92.3076923076923
02162;CHAPELLE-SUR-CHEZY(LA);LA CHAPELLE SUR CHEZY;74.4186046511628
02162;CHAPELLE-SUR-CHEZY(LA);CHAPELLE-SUR-CHEZY;90.0
02162;LA CHAPELLE SUR CHEZY;CHAPELLE-SUR-CHEZY;82.05128205128204
02163;CHARLY-SUR-MARNE;CHARLY;54.54545454545454
02163;CHARLY-SUR-MARNE;CHARLY SUR MARNE;87.5
02163;CHARLY;CHARLY SUR MARNE;54.54545454545454
02164;LE CHARMEL;CHARMEL(LE);66.66666666666667
02164;LE CHARMEL;CHARMEL;82.35294117647058
02164;CHARMEL(LE);CHARMEL;77.77777777777779
02168;CHATEAU-THIERRY;CHATEAU THIERRY;93.33333333333333
02168;CHATEAU-THIERRY;CHATEAU -THIERRY;96.7741935483871
02168;CHATEAU THIERRY;CHATEAU -THIERRY;96.7741935483871
02169;CHATILLON-LES-SONS;CHATILLON LES SONS;88.88888888888889
02170;CHATILLON-SUR-OISE;CHATILLON SUR OISE;88.88888888888889
02170;CHATILLON-SUR-OISE;CHATILLON- SUR- OISE;94.73684210526316
02170;CHATILLON SUR OISE;CHATILLON- SUR- OISE;94.73684210526316
02178;CHERMIZY-AILLES;CHERMIZY AILLES;93.33333333333333
02179;CHERY-CHARTREUVE;CHERY CHARTREUVE;93.75
02180;CHERY-LES-POUILLY;CHERY LES POUILLY;88.23529411764706
02181;CHERY-LES-ROZOY;CHERY LES ROZOY;86.66666666666667
02184;CHEVRESIS-MONCEAU;CHEVRESIS MONCEAU;94.11764705882352
02185;CHEZY-EN-ORXOIS;CHEZY EN ORXOIS;86.66666666666667
02186;CHEZY-SUR-MARNE;CHEZY SUR MARNE;86.66666666666667
02189;CHIVRES-EN-LAONNOIS;CHIVRES EN LAONNOIS;89.47368421052632
02190;CHIVRES-VAL;CHIVRES VAL;90.9090909090909
02191;CHIVY-LES-ETOUVELLES;CHIVY LES ETOUVELLES;90.0
02195;CIRY-SALSOGNE;CIRY SALSOGNE;92.3076923076923
02196;CLACY-ET-THIERRET;CLACY ET THIERRET;88.23529411764706
02196;CLACY-ET-THIERRET;CLACY THIERRET;83.87096774193549
02196;CLACY ET THIERRET;CLACY THIERRET;90.32258064516128
02200;CLERMONT-LES-FERMES;CLERMONT LES FERMES;89.47368421052632
02200;CLERMONT-LES-FERMES;CLERMONT;59.25925925925925
02200;CLERMONT LES FERMES;CLERMONT;59.25925925925925
02201;COEUVRES-ET-VALSERY;COEUVRES ET VALSERY;89.47368421052632
02203;COINCY;COINCY-L'ABBAYE;57.14285714285714
02203;COINCY;COINCY L ABBAYE;57.14285714285714
02203;COINCY;COINCY L'ABBAYE;57.14285714285714
02203;COINCY;A COINCY;85.71428571428572
02203;COINCY-L'ABBAYE;COINCY L ABBAYE;86.66666666666667
02203;COINCY-L'ABBAYE;COINCY L'ABBAYE;93.33333333333333
02203;COINCY-L'ABBAYE;A COINCY;52.17391304347826
02203;COINCY L ABBAYE;COINCY L'ABBAYE;93.33333333333333
02203;COINCY L ABBAYE;A COINCY;52.17391304347826
02203;COINCY L'ABBAYE;A COINCY;52.17391304347826
02205;COLLIGIS-CRANDELAIN;COLLIGIS CRANDELAIN;94.73684210526316
02205;COLLIGIS-CRANDELAIN;COLLIGIS.CRANDELAIN;94.73684210526316
02205;COLLIGIS CRANDELAIN;COLLIGIS.CRANDELAIN;94.73684210526316
02209;CONDE-EN-BRIE;CONDE EN BRIE;84.61538461538461
02210;CONDE-SUR-AISNE;CONDE SUR AISNE;86.66666666666667
02211;CONDE-SUR-SUIPPE;CONDE SUR SUIPPE;87.5
02217;COUCY-LE-CHATEAU-AUFFRIQUE;COUCY LE CHATEAU AUFFRIQUE;88.46153846153845
02217;COUCY-LE-CHATEAU-AUFFRIQUE;COUCY LE CHATEAU AUFRIQUE;86.27450980392157
02217;COUCY-LE-CHATEAU-AUFFRIQUE;COUCY-LE-CHATEAU AUFFRIQUE;96.15384615384616
02217;COUCY-LE-CHATEAU-AUFFRIQUE;COUCY LE-CHATEAU-AUFFRIQUE;96.15384615384616
02217;COUCY LE CHATEAU AUFFRIQUE;COUCY LE CHATEAU AUFRIQUE;98.0392156862745
02217;COUCY LE CHATEAU AUFFRIQUE;COUCY-LE-CHATEAU AUFFRIQUE;92.3076923076923
02217;COUCY LE CHATEAU AUFFRIQUE;COUCY LE-CHATEAU-AUFFRIQUE;92.3076923076923
02217;COUCY LE CHATEAU AUFRIQUE;COUCY-LE-CHATEAU AUFFRIQUE;90.19607843137256
02217;COUCY LE CHATEAU AUFRIQUE;COUCY LE-CHATEAU-AUFFRIQUE;90.19607843137256
02217;COUCY-LE-CHATEAU AUFFRIQUE;COUCY LE-CHATEAU-AUFFRIQUE;92.3076923076923
02218;COUCY-LES-EPPES;COUCY LES EPPES;86.66666666666667
02219;COUCY-LA-VILLE;COUCY LA VILLE;85.71428571428572
02220;COULONGES-COHAN;COULONGES EN TARDENOIS;59.45945945945945
02220;COULONGES-COHAN;COULONGES-EN-TARDENOIS;64.86486486486487
02220;COULONGES-COHAN;COULONGES;75.0
02220;COULONGES-COHAN;COULONGES-COHANS;96.7741935483871
02220;COULONGES-COHAN;COULONGES-EN-TARDENOIS, COMMUN;57.77777777777777
02220;COULONGES-COHAN;COULONGES COHAN;93.33333333333333
02220;COULONGES-COHAN;COHAN;50.0
02220;COULONGES EN TARDENOIS;COULONGES-EN-TARDENOIS;90.9090909090909
02220;COULONGES EN TARDENOIS;COULONGES;58.06451612903225
02220;COULONGES EN TARDENOIS;COULONGES-COHANS;63.1578947368421
02220;COULONGES EN TARDENOIS;COULONGES-EN-TARDENOIS, COMMUN;76.92307692307692
02220;COULONGES EN TARDENOIS;COULONGES COHAN;64.86486486486487
02220;COULONGES EN TARDENOIS;COHAN;29.629629629629626
02220;COULONGES-EN-TARDENOIS;COULONGES;58.06451612903225
02220;COULONGES-EN-TARDENOIS;COULONGES-COHANS;68.42105263157895
02220;COULONGES-EN-TARDENOIS;COULONGES-EN-TARDENOIS, COMMUN;84.61538461538461
02220;COULONGES-EN-TARDENOIS;COULONGES COHAN;59.45945945945945
02220;COULONGES-EN-TARDENOIS;COHAN;29.629629629629626
02220;COULONGES;COULONGES-COHANS;72.0
02220;COULONGES;COULONGES-EN-TARDENOIS, COMMUN;46.15384615384615
02220;COULONGES;COULONGES COHAN;75.0
02220;COULONGES;COHAN;42.85714285714286
02220;COULONGES-COHANS;COULONGES-EN-TARDENOIS, COMMUN;56.52173913043479
02220;COULONGES-COHANS;COULONGES COHAN;90.32258064516128
02220;COULONGES-COHANS;COHAN;47.61904761904761
02220;COULONGES-EN-TARDENOIS, COMMUN;COULONGES COHAN;57.77777777777777
02220;COULONGES-EN-TARDENOIS, COMMUN;COHAN;22.857142857142854
02220;COULONGES COHAN;COHAN;50.0
02224;COURCELLES-SUR-VESLE;COURCELLES-SUR-VESLES;97.5609756097561
02224;COURCELLES-SUR-VESLE;COURCELLES SUR VESLES;87.8048780487805
02224;COURCELLES-SUR-VESLE;COURCELLES SUR VESLE;90.0
02224;COURCELLES-SUR-VESLES;COURCELLES SUR VESLES;90.47619047619048
02224;COURCELLES-SUR-VESLES;COURCELLES SUR VESLE;87.8048780487805
02224;COURCELLES SUR VESLES;COURCELLES SUR VESLE;97.5609756097561
02228;COURTEMONT-VARENNES;COURTEMONT VARENNES;94.73684210526316
02229;COURTRIZY-ET-FUSSIGNY;COURTRIZY ET FUSSIGNY;90.47619047619048
02231;COUVRON-ET-AUMENCOURT;COUVRON;50.0
02231;COUVRON-ET-AUMENCOURT;COUVRON ET AUMENCOURT;90.47619047619048
02231;COUVRON;COUVRON ET AUMENCOURT;50.0
02236;CRECY-AU-MONT;CRECY AU MONT;84.61538461538461
02237;CRECY-SUR-SERRE;CRECY SUR SERRE;86.66666666666667
02237;CRECY-SUR-SERRE;CRECY  SUR SERRE;83.87096774193549
02237;CRECY-SUR-SERRE;A CRECY SUR SERRE;81.25
02237;CRECY SUR SERRE;CRECY  SUR SERRE;96.7741935483871
02237;CRECY SUR SERRE;A CRECY SUR SERRE;93.75
02237;CRECY  SUR SERRE;A CRECY SUR SERRE;90.9090909090909
02238;CREPY;CREPY EN LAONNOIS;45.45454545454546
02238;CREPY;CREPY-EN-LAONNOIS;45.45454545454546
02238;CREPY EN LAONNOIS;CREPY-EN-LAONNOIS;88.23529411764706
02240;CROIX-FONSOMME;CROIX-FONSOMMES;96.55172413793103
02240;CROIX-FONSOMME;CROIX FONSOMME;92.85714285714286
02240;CROIX-FONSOMME;CROIX FONSOMMES;89.65517241379311
02240;CROIX-FONSOMMES;CROIX FONSOMME;89.65517241379311
02240;CROIX-FONSOMMES;CROIX FONSOMMES;93.33333333333333
02240;CROIX FONSOMME;CROIX FONSOMMES;96.55172413793103
02241;LA CROIX-SUR-OURCQ;CROIX-SUR-OURCQ(LA);81.08108108108108
02241;LA CROIX-SUR-OURCQ;LA CROIX SUR OURCQ;88.88888888888889
02241;LA CROIX-SUR-OURCQ;LA CROIX.SUR OURCQ;88.88888888888889
02241;LA CROIX-SUR-OURCQ;CROIX-SUR-OURCQ;90.9090909090909
02241;CROIX-SUR-OURCQ(LA);LA CROIX SUR OURCQ;70.27027027027026
02241;CROIX-SUR-OURCQ(LA);LA CROIX.SUR OURCQ;70.27027027027026
02241;CROIX-SUR-OURCQ(LA);CROIX-SUR-OURCQ;88.23529411764706
02241;LA CROIX SUR OURCQ;LA CROIX.SUR OURCQ;94.44444444444444
02241;LA CROIX SUR OURCQ;CROIX-SUR-OURCQ;78.78787878787878
02241;LA CROIX.SUR OURCQ;CROIX-SUR-OURCQ;78.78787878787878
02242;CROUTTES-SUR-MARNE;CROUTTES SUR MARNE;88.88888888888889
02242;CROUTTES-SUR-MARNE;CROUTTES;61.53846153846154
02242;CROUTTES SUR MARNE;CROUTTES;61.53846153846154
02247;CUGNY-LES-CROUTTES;CUGNY LES CROUTTES;88.88888888888889
02249;CUIRY-HOUSSE;CUIRY HOUSSE;91.66666666666666
02250;CUIRY-LES-CHAUDARDES;CUIRY LES CHAUDARDES;90.0
02251;CUIRY-LES-IVIERS;CUIRY LES IVIERS;87.5
02252;CUISSY-ET-GENY;CUISSY ET GENY;85.71428571428572
02253;CUISY-EN-ALMONT;CUISY EN ALMONT;86.66666666666667
02255;CYS-LA-COMMUNE;CYS LA COMMUNE;85.71428571428572
02256;DAGNY-LAMBERCY;DAGNY LAMBERCY;92.85714285714286
02264;DIZY-LE-GROS;DIZY LE GROS;83.33333333333334
02279;EPAUX-BEZU;EPAUX BEZU;90.0
02281;L'EPINE-AUX-BOIS;EPINE-AUX-BOIS(L');82.35294117647058
02281;L'EPINE-AUX-BOIS;L EPINE AUX BOIS;81.25
02281;L'EPINE-AUX-BOIS;L EPINE-AUX-BOIS;93.75
02281;L'EPINE-AUX-BOIS;L'EPINE AUX BOIS;87.5
02281;L'EPINE-AUX-BOIS;EPINE-AUX-BOIS;93.33333333333333
02281;EPINE-AUX-BOIS(L');L EPINE AUX BOIS;70.58823529411764
02281;EPINE-AUX-BOIS(L');L EPINE-AUX-BOIS;82.35294117647058
02281;EPINE-AUX-BOIS(L');L'EPINE AUX BOIS;70.58823529411764
02281;EPINE-AUX-BOIS(L');EPINE-AUX-BOIS;87.5
02281;L EPINE AUX BOIS;L EPINE-AUX-BOIS;87.5
02281;L EPINE AUX BOIS;L'EPINE AUX BOIS;93.75
02281;L EPINE AUX BOIS;EPINE-AUX-BOIS;80.0
02281;L EPINE-AUX-BOIS;L'EPINE AUX BOIS;81.25
02281;L EPINE-AUX-BOIS;EPINE-AUX-BOIS;93.33333333333333
02281;L'EPINE AUX BOIS;EPINE-AUX-BOIS;80.0
02287;ESSIGNY-LE-GRAND;ESSIGNY LE GRAND;87.5
02288;ESSIGNY-LE-PETIT;ESSIGNY LE PETIT;87.5
02290;ESSOMES-SUR-MARNE;ESSOMES SUR MARNE;88.23529411764706
02292;ETAMPES-SUR-MARNE;ETAMPES SUR MARNE;88.23529411764706
02292;ETAMPES-SUR-MARNE;ETAMPES.SUR MARNE;88.23529411764706
02292;ETAMPES SUR MARNE;ETAMPES.SUR MARNE;94.11764705882352
02293;ETAVES-ET-BOCQUIAUX;ETAVES ET BOCQUIAUX;89.47368421052632
02304;LA FERE;FERE(LA);53.333333333333336
02304;LA FERE;FERE;72.72727272727273
02304;LA FERE;LE FERE;85.71428571428572
02304;LA FERE;A FERE;92.3076923076923
02304;FERE(LA);FERE;66.66666666666667
02304;FERE(LA);LE FERE;53.333333333333336
02304;FERE(LA);A FERE;57.14285714285714
02304;FERE;LE FERE;72.72727272727273
02304;FERE;A FERE;80.0
02304;LE FERE;A FERE;76.92307692307692
02305;FERE-EN-TARDENOIS;FERE-EN TARDENOIS;94.11764705882352
02305;FERE-EN-TARDENOIS;FERE EN TARDENOIS;88.23529411764706
02305;FERE-EN TARDENOIS;FERE EN TARDENOIS;94.11764705882352
02306;LA FERTE-CHEVRESIS;FERTE-CHEVRESIS(LA);81.08108108108108
02306;LA FERTE-CHEVRESIS;LA FERTE CHEVRESIS;94.44444444444444
02306;LA FERTE-CHEVRESIS;FERTE CHEVRESIS;84.84848484848484
02306;LA FERTE-CHEVRESIS;FERTE-CHEVRESIS;90.9090909090909
02306;FERTE-CHEVRESIS(LA);LA FERTE CHEVRESIS;75.67567567567568
02306;FERTE-CHEVRESIS(LA);FERTE CHEVRESIS;82.35294117647058
02306;FERTE-CHEVRESIS(LA);FERTE-CHEVRESIS;88.23529411764706
02306;LA FERTE CHEVRESIS;FERTE CHEVRESIS;90.9090909090909
02306;LA FERTE CHEVRESIS;FERTE-CHEVRESIS;84.84848484848484
02306;FERTE CHEVRESIS;FERTE-CHEVRESIS;93.33333333333333
02307;LA FERTE-MILON;FERTE-MILON(LA);75.86206896551724
02307;LA FERTE-MILON;LA FERTE MILON;92.85714285714286
02307;LA FERTE-MILON;FERTE MILON;80.0
02307;LA FERTE-MILON;LA-FERTE-MILON;92.85714285714286
02307;LA FERTE-MILON;FERTE-MILON;88.0
02307;LA FERTE-MILON;A LA FERTE MILON;86.66666666666667
02307;FERTE-MILON(LA);LA FERTE MILON;68.96551724137932
02307;FERTE-MILON(LA);FERTE MILON;76.92307692307692
02307;FERTE-MILON(LA);LA-FERTE-MILON;75.86206896551724
02307;FERTE-MILON(LA);FERTE-MILON;84.61538461538461
02307;FERTE-MILON(LA);A LA FERTE MILON;64.51612903225806
02307;LA FERTE MILON;FERTE MILON;88.0
02307;LA FERTE MILON;LA-FERTE-MILON;85.71428571428572
02307;LA FERTE MILON;FERTE-MILON;80.0
